	label	tagged_in_context	span_bounds	all_tokens	all_pos_tokens	all_ner_tokens	snippet_token_count	total_token_count	snippet_ratio	snippet_len	full_len	context_len	silver_tagged_in_context
1911	name_calling,labeling	Editors' note: In light of the skyrocketing phenomenon of Muslim migrants stabbing <BOS> unbelievers <EOS> in random stabbing sprees in Europe, as well as the calculated denial that leaders, authorities and media are enforcing about it, Frontpage has deemed it important to bring attention to the crucial steps America and the West must take to robustly confront the unceasing onslaught by Jihad and its leftist enablers.	(14, 14)	"['Editors', ""'"", 'note', ':', 'In', 'light', 'of', 'the', 'skyrocketing', 'phenomenon', 'of', 'Muslim', 'migrants', 'stabbing', 'unbelievers', 'in', 'random', 'stabbing', 'sprees', 'in', 'Europe', ',', 'as', 'well', 'as', 'the', 'calculated', 'denial', 'that', 'leaders', ',', 'authorities', 'and', 'media', 'are', 'enforcing', 'about', 'it', ',', 'Frontpage', 'has', 'deemed', 'it', 'important', 'to', 'bring', 'attention', 'to', 'the', 'crucial', 'steps', 'America', 'and', 'the', 'West', 'must', 'take', 'to', 'robustly', 'confront', 'the', 'unceasing', 'onslaught', 'by', 'Jihad', 'and', 'its', 'leftist', 'enablers', '.']"	['NNS', 'POS', 'NN', ':', 'IN', 'NN', 'IN', 'DT', 'VBG', 'NN', 'IN', 'NNP', 'NNS', 'VBG', 'NNS', 'IN', 'NN', 'VBG', 'NNS', 'IN', 'NNP', ',', 'RB', 'RB', 'IN', 'DT', 'JJ', 'NN', 'IN', 'NNS', ',', 'NNS', 'CC', 'NNS', 'VBP', 'VBG', 'IN', 'PRP', ',', 'NNP', 'VBZ', 'VBN', 'PRP', 'JJ', 'TO', 'VB', 'NN', 'TO', 'DT', 'JJ', 'NNS', 'NNP', 'CC', 'DT', 'NNP', 'MD', 'VB', 'TO', 'RB', 'VB', 'DT', 'JJ', 'NN', 'IN', 'NNP', 'CC', 'PRP$', 'JJ', 'NNS', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'O', 'O', 'O', 'O', 'O']	1	70	0.014285714285714285	1	70	69	Editors' note: In light of the skyrocketing phenomenon of Muslim migrants stabbing  <BOS> Skeptics <EOS>  in random stabbing sprees in Europe, as well as the calculated denial that leaders, authorities and media are enforcing about it, Frontpage has deemed it important to bring attention to the crucial steps America and the West must take to robustly confront the unceasing onslaught by Jihad and its leftist enablers.
1912	loaded_language	I want to recall this indefectible truth of the Church's holiness to the many people who have been so deeply scandalized by the abominable and sacrilegious behavior of the former Archbishop of Washington, Theodore McCarrick; by the grave, disconcerting and sinful conduct of Pope Francis and by the conspiracy of silence of so many pastors, and who are tempted to abandon the Church, <BOS> disfigured by so many ignominies <EOS>.	(69, 73)	"['I', 'want', 'to', 'recall', 'this', 'indefectible', 'truth', 'of', 'the', 'Church', ""'s"", 'holiness', 'to', 'the', 'many', 'people', 'who', 'have', 'been', 'so', 'deeply', 'scandalized', 'by', 'the', 'abominable', 'and', 'sacrilegious', 'behavior', 'of', 'the', 'former', 'Archbishop', 'of', 'Washington', ',', 'Theodore', 'McCarrick', ';', 'by', 'the', 'grave', ',', 'disconcerting', 'and', 'sinful', 'conduct', 'of', 'Pope', 'Francis', 'and', 'by', 'the', 'conspiracy', 'of', 'silence', 'of', 'so', 'many', 'pastors', ',', 'and', 'who', 'are', 'tempted', 'to', 'abandon', 'the', 'Church', ',', 'disfigured', 'by', 'so', 'many', 'ignominies', '.']"	['PRP', 'VBP', 'TO', 'VB', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NNP', 'POS', 'NN', 'TO', 'DT', 'JJ', 'NNS', 'WP', 'VBP', 'VBN', 'RB', 'RB', 'VBN', 'IN', 'DT', 'JJ', 'CC', 'JJ', 'NN', 'IN', 'DT', 'JJ', 'NNP', 'IN', 'NNP', ',', 'NNP', 'NNP', ':', 'IN', 'DT', 'NN', ',', 'VBG', 'CC', 'JJ', 'NN', 'IN', 'NNP', 'NNP', 'CC', 'IN', 'DT', 'NN', 'IN', 'NN', 'IN', 'RB', 'JJ', 'NNS', ',', 'CC', 'WP', 'VBP', 'VBN', 'TO', 'VB', 'DT', 'NNP', ',', 'VBN', 'IN', 'RB', 'JJ', 'NNS', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GPE', 'O', 'GPE', 'O', 'PERSON', 'PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	5	75	0.06666666666666667	5	75	70	I want to recall this indefectible truth of the Church's holiness to the many people who have been so deeply scandalized by the abominable and sacrilegious behavior of the former Archbishop of Washington, Theodore McCarrick; by the grave, disconcerting and sinful conduct of Pope Francis and by the conspiracy of silence of so many pastors, and who are tempted to abandon the Church,  <BOS> Testified by the unblemished reputation of its saints <EOS> .
1913	loaded_language	"""In what can only be described as a ""<BOS> WTF video"" <EOS> the following footage seems to literally show a team of unknown soldiers gearing up next to a helicopter near the Route 91 concert."""	(10, 12)	"['``', 'In', 'what', 'can', 'only', 'be', 'described', 'as', 'a', '``', 'WTF', 'video', ""''"", 'the', 'following', 'footage', 'seems', 'to', 'literally', 'show', 'a', 'team', 'of', 'unknown', 'soldiers', 'gearing', 'up', 'next', 'to', 'a', 'helicopter', 'near', 'the', 'Route', '91', 'concert', '.', ""''""]"	"['``', 'IN', 'WP', 'MD', 'RB', 'VB', 'VBN', 'IN', 'DT', '``', 'NNP', 'NN', ""''"", 'DT', 'JJ', 'NN', 'VBZ', 'TO', 'RB', 'VB', 'DT', 'NN', 'IN', 'JJ', 'NNS', 'VBG', 'RP', 'JJ', 'TO', 'DT', 'NN', 'IN', 'DT', 'NNP', 'CD', 'NN', '.', ""''""]"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PRODUCT', 'PRODUCT', 'PRODUCT', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'FAC', 'FAC', 'O']	3	38	0.07894736842105263	3	38	35	"""In what can only be described as a "" <BOS> Stunning visual evidence <EOS>  the following footage seems to literally show a team of unknown soldiers gearing up next to a helicopter near the Route 91 concert."""
1914	not_propaganda	Newt Gingrich will weigh in <BOS> on this and more things and about the Clintons. <EOS>	(5, 14)	['Newt', 'Gingrich', 'will', 'weigh', 'in', 'on', 'this', 'and', 'more', 'things', 'and', 'about', 'the', 'Clintons', '.']	['NNP', 'NNP', 'MD', 'VB', 'IN', 'IN', 'DT', 'CC', 'JJR', 'NNS', 'CC', 'IN', 'DT', 'NNS', '.']	['PERSON', 'PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PERSON', 'O']	10	15	0.6666666666666666	10	15	5	
1915	causal_oversimplification	"Homosexuality refers to relations between men or between women who experience an exclusive or predominant sexual attraction toward persons of the same sex... <BOS> Basing itself on Sacred Scripture, which presents homosexual acts as acts of grave depravity, tradition has always declared that ""homosexual acts are intrinsically disordered."" They are contrary to the natural law. They close the sexual act to the gift of life. They do not proceed from a genuine affective and sexual complementarity. Under no circumstances can they be approved <EOS>."	(24, 90)	"['Homosexuality', 'refers', 'to', 'relations', 'between', 'men', 'or', 'between', 'women', 'who', 'experience', 'an', 'exclusive', 'or', 'predominant', 'sexual', 'attraction', 'toward', 'persons', 'of', 'the', 'same', 'sex', '...', 'Basing', 'itself', 'on', 'Sacred', 'Scripture', ',', 'which', 'presents', 'homosexual', 'acts', 'as', 'acts', 'of', 'grave', 'depravity', ',', 'tradition', 'has', 'always', 'declared', 'that', '``', 'homosexual', 'acts', 'are', 'intrinsically', 'disordered', '.', ""''"", 'They', 'are', 'contrary', 'to', 'the', 'natural', 'law', '.', 'They', 'close', 'the', 'sexual', 'act', 'to', 'the', 'gift', 'of', 'life', '.', 'They', 'do', 'not', 'proceed', 'from', 'a', 'genuine', 'affective', 'and', 'sexual', 'complementarity', '.', 'Under', 'no', 'circumstances', 'can', 'they', 'be', 'approved', '.']"	"['NN', 'NNS', 'TO', 'NNS', 'IN', 'NNS', 'CC', 'IN', 'NNS', 'WP', 'VBP', 'DT', 'JJ', 'CC', 'JJ', 'JJ', 'NN', 'IN', 'NNS', 'IN', 'DT', 'JJ', 'NN', ':', 'VBG', 'PRP', 'IN', 'NNP', 'NNP', ',', 'WDT', 'VBZ', 'JJ', 'NNS', 'IN', 'NNS', 'IN', 'NN', 'NN', ',', 'NN', 'VBZ', 'RB', 'VBN', 'IN', '``', 'JJ', 'NNS', 'VBP', 'RB', 'VBN', '.', ""''"", 'PRP', 'VBP', 'JJ', 'TO', 'DT', 'JJ', 'NN', '.', 'PRP', 'VBP', 'DT', 'JJ', 'NN', 'TO', 'DT', 'NN', 'IN', 'NN', '.', 'PRP', 'VBP', 'RB', 'VB', 'IN', 'DT', 'JJ', 'NN', 'CC', 'JJ', 'NN', '.', 'IN', 'DT', 'NNS', 'MD', 'PRP', 'VB', 'VBN', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PERSON', 'PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	67	92	0.7282608695652174	67	92	25	Homosexuality refers to relations between men or between women who experience an exclusive or predominant sexual attraction toward persons of the same sex...  <BOS> According to this understanding, same-sex relations are characterized by an inherent dissonance, lacking a fundamentally harmonious and intimate connection, and thus cannot be condoned <EOS> .
1916	exaggeration,minimisation	"While he is deeply concerned that British people not begin to think that resisting jihad terror means that they are in <BOS> a ""battle"" with the ""entire religion <EOS>"" of Islam, he appears unaware of the fact that many Muslims throughout history have considered their entire religion to be at war with the entire non-Muslim world."	(21, 29)	"['While', 'he', 'is', 'deeply', 'concerned', 'that', 'British', 'people', 'not', 'begin', 'to', 'think', 'that', 'resisting', 'jihad', 'terror', 'means', 'that', 'they', 'are', 'in', 'a', '``', 'battle', ""''"", 'with', 'the', '``', 'entire', 'religion', '``', 'of', 'Islam', ',', 'he', 'appears', 'unaware', 'of', 'the', 'fact', 'that', 'many', 'Muslims', 'throughout', 'history', 'have', 'considered', 'their', 'entire', 'religion', 'to', 'be', 'at', 'war', 'with', 'the', 'entire', 'non-Muslim', 'world', '.']"	"['IN', 'PRP', 'VBZ', 'RB', 'JJ', 'IN', 'JJ', 'NNS', 'RB', 'VB', 'TO', 'VB', 'IN', 'VBG', 'VBD', 'NN', 'NNS', 'IN', 'PRP', 'VBP', 'IN', 'DT', '``', 'NN', ""''"", 'IN', 'DT', '``', 'JJ', 'NN', '``', 'IN', 'NNP', ',', 'PRP', 'VBZ', 'JJ', 'IN', 'DT', 'NN', 'IN', 'JJ', 'NNS', 'IN', 'NN', 'VBP', 'VBN', 'PRP$', 'JJ', 'NN', 'TO', 'VB', 'IN', 'NN', 'IN', 'DT', 'JJ', 'JJ', 'NN', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	9	60	0.15	9	60	51	"While he is deeply concerned that British people not begin to think that resisting jihad terror means that they are in  <BOS> a 'war' with the 'religion as a whole' <EOS> "" of Islam, he appears unaware of the fact that many Muslims throughout history have considered their entire religion to be at war with the entire non-Muslim world."
1917	flag_waving	I think it's great that Mr. Saucier has been pardoned, I really do, but I continue to ask what a lot of Americans continue to ask, why does the known criminal Hillary Clinton remain at large in <BOS> our country <EOS> with her corrupt foundation taking in billions, her trashing our Republic and continuing to have a national voice?	(41, 42)	"['I', 'think', 'it', ""'s"", 'great', 'that', 'Mr.', 'Saucier', 'has', 'been', 'pardoned', ',', 'I', 'really', 'do', ',', 'but', 'I', 'continue', 'to', 'ask', 'what', 'a', 'lot', 'of', 'Americans', 'continue', 'to', 'ask', ',', 'why', 'does', 'the', 'known', 'criminal', 'Hillary', 'Clinton', 'remain', 'at', 'large', 'in', 'our', 'country', 'with', 'her', 'corrupt', 'foundation', 'taking', 'in', 'billions', ',', 'her', 'trashing', 'our', 'Republic', 'and', 'continuing', 'to', 'have', 'a', 'national', 'voice', '?']"	['PRP', 'VBP', 'PRP', 'VBZ', 'JJ', 'IN', 'NNP', 'NNP', 'VBZ', 'VBN', 'VBN', ',', 'PRP', 'RB', 'VBP', ',', 'CC', 'PRP', 'VBP', 'TO', 'VB', 'WP', 'DT', 'NN', 'IN', 'NNPS', 'VBP', 'TO', 'VB', ',', 'WRB', 'VBZ', 'DT', 'VBN', 'JJ', 'NNP', 'NNP', 'VBP', 'IN', 'JJ', 'IN', 'PRP$', 'NN', 'IN', 'PRP$', 'JJ', 'NN', 'VBG', 'IN', 'NNS', ',', 'PRP$', 'VBG', 'PRP$', 'NNP', 'CC', 'VBG', 'TO', 'VB', 'DT', 'JJ', 'NN', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PERSON', 'PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'CARDINAL', 'O', 'O', 'O', 'O', 'GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	2	63	0.031746031746031744	2	63	61	I think it's great that Mr. Saucier has been pardoned, I really do, but I continue to ask what a lot of Americans continue to ask, why does the known criminal Hillary Clinton remain at large in  <BOS> our own country <EOS>  with her corrupt foundation taking in billions, her trashing our Republic and continuing to have a national voice?
1918	loaded_language	By placing the nuclear deal in the context of Iran's consistent, <BOS> overarching hostility and aggression <EOS>, Trump made it self-evident that no US interest is served in continuing to give Iran a free pass from congressional sanctions.	(13, 16)	"['By', 'placing', 'the', 'nuclear', 'deal', 'in', 'the', 'context', 'of', 'Iran', ""'s"", 'consistent', ',', 'overarching', 'hostility', 'and', 'aggression', ',', 'Trump', 'made', 'it', 'self-evident', 'that', 'no', 'US', 'interest', 'is', 'served', 'in', 'continuing', 'to', 'give', 'Iran', 'a', 'free', 'pass', 'from', 'congressional', 'sanctions', '.']"	['IN', 'VBG', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'POS', 'NN', ',', 'VBG', 'NN', 'CC', 'NN', ',', 'NNP', 'VBD', 'PRP', 'JJ', 'IN', 'DT', 'NNP', 'NN', 'VBZ', 'VBN', 'IN', 'VBG', 'TO', 'VB', 'NNP', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'NNS', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GPE', 'O', 'O', 'O', 'O', 'O']	4	40	0.1	4	40	36	By placing the nuclear deal in the context of Iran's consistent,  <BOS> widespread, malignant hostility and aggression <EOS> , Trump made it self-evident that no US interest is served in continuing to give Iran a free pass from congressional sanctions.
1919	not_propaganda	"Campbell uncovered a Russian plot to penetrate the Obama administration and gain approval for the Uranium One sale, including a 2010 email which <BOS> describes ""Russia's intent on expanding its Uranium expansion <EOS> in the United States."""	(24, 33)	"['Campbell', 'uncovered', 'a', 'Russian', 'plot', 'to', 'penetrate', 'the', 'Obama', 'administration', 'and', 'gain', 'approval', 'for', 'the', 'Uranium', 'One', 'sale', ',', 'including', 'a', '2010', 'email', 'which', 'describes', '``', 'Russia', ""'s"", 'intent', 'on', 'expanding', 'its', 'Uranium', 'expansion', 'in', 'the', 'United', 'States', '.', ""''""]"	"['NNP', 'VBD', 'DT', 'JJ', 'NN', 'TO', 'VB', 'DT', 'NNP', 'NN', 'CC', 'NN', 'NN', 'IN', 'DT', 'NNP', 'NNP', 'NN', ',', 'VBG', 'DT', 'CD', 'NN', 'WDT', 'VBZ', '``', 'NNP', 'POS', 'NN', 'IN', 'VBG', 'PRP$', 'NN', 'NN', 'IN', 'DT', 'NNP', 'NNPS', '.', ""''""]"	['ORG', 'O', 'O', 'NORP', 'O', 'O', 'O', 'O', 'PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'O', 'O', 'O', 'O', 'O', 'DATE', 'O', 'O', 'O', 'O', 'O', 'GPE', 'O', 'O', 'O', 'O', 'O', 'GPE', 'O', 'O', 'GPE', 'GPE', 'GPE', 'O']	10	40	0.25	10	40	30	
1920	doubt	<BOS> Wouldn't he have been less confrontational than Obama in Syria? <EOS>	(0, 11)	"['Would', ""n't"", 'he', 'have', 'been', 'less', 'confrontational', 'than', 'Obama', 'in', 'Syria', '?']"	['MD', 'RB', 'PRP', 'VB', 'VBN', 'JJR', 'JJ', 'IN', 'NNP', 'IN', 'NNP', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GPE', 'O', 'GPE', 'O']	12	12	1.0	12	12	0	 <BOS> Wouldn't he have taken a more measured approach in Syria, unlike Obama? <EOS> 
1921	flag_waving	"<BOS> I hope the American people can see through this sham <EOS>."""	(0, 9)	"['I', 'hope', 'the', 'American', 'people', 'can', 'see', 'through', 'this', 'sham', '.', ""''""]"	"['PRP', 'VBP', 'DT', 'JJ', 'NNS', 'MD', 'VB', 'IN', 'DT', 'NN', '.', ""''""]"	['O', 'O', 'O', 'NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	10	12	0.8333333333333334	10	12	2	" <BOS> I hope the American people can pierce the facade. <EOS> ."""
1922	name_calling,labeling	The document, compiled by the Senate's Republican-led chief investigative subcommittee, began circulating Tuesday, just as the Trump administration issued its harshest warnings to date to foreign governments and companies to avoid doing business with Iran or find themselves in the crosshairs of Washington's reimposition of sanctions as part of <BOS> Mr. Trump <EOS>'s withdrawal from the nuclear deal.	(54, 55)	"['The', 'document', ',', 'compiled', 'by', 'the', 'Senate', ""'s"", 'Republican-led', 'chief', 'investigative', 'subcommittee', ',', 'began', 'circulating', 'Tuesday', ',', 'just', 'as', 'the', 'Trump', 'administration', 'issued', 'its', 'harshest', 'warnings', 'to', 'date', 'to', 'foreign', 'governments', 'and', 'companies', 'to', 'avoid', 'doing', 'business', 'with', 'Iran', 'or', 'find', 'themselves', 'in', 'the', 'crosshairs', 'of', 'Washington', ""'s"", 'reimposition', 'of', 'sanctions', 'as', 'part', 'of', 'Mr.', 'Trump', ""'s"", 'withdrawal', 'from', 'the', 'nuclear', 'deal', '.']"	['DT', 'NN', ',', 'VBN', 'IN', 'DT', 'NNP', 'POS', 'JJ', 'JJ', 'JJ', 'NN', ',', 'VBD', 'VBG', 'NNP', ',', 'RB', 'IN', 'DT', 'NNP', 'NN', 'VBD', 'PRP$', 'JJS', 'NNS', 'TO', 'NN', 'TO', 'JJ', 'NNS', 'CC', 'NNS', 'TO', 'VB', 'VBG', 'NN', 'IN', 'NNP', 'CC', 'VB', 'PRP', 'IN', 'DT', 'NN', 'IN', 'NNP', 'POS', 'NN', 'IN', 'NNS', 'IN', 'NN', 'IN', 'NNP', 'NNP', 'POS', 'NN', 'IN', 'DT', 'JJ', 'NN', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'O', 'NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DATE', 'O', 'O', 'O', 'O', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PERSON', 'O', 'O', 'O', 'O', 'O']	2	63	0.031746031746031744	2	63	61	The document, compiled by the Senate's Republican-led chief investigative subcommittee, began circulating Tuesday, just as the Trump administration issued its harshest warnings to date to foreign governments and companies to avoid doing business with Iran or find themselves in the crosshairs of Washington's reimposition of sanctions as part of  <BOS> The President <EOS> 's withdrawal from the nuclear deal.
1923	not_propaganda	Furthermore, President Trump's efforts to get our European allies <BOS> to <EOS> increase their defense spending has a direct impact on Putin.	(11, 11)	"['Furthermore', ',', 'President', 'Trump', ""'s"", 'efforts', 'to', 'get', 'our', 'European', 'allies', 'to', 'increase', 'their', 'defense', 'spending', 'has', 'a', 'direct', 'impact', 'on', 'Putin', '.']"	['RB', ',', 'NNP', 'NNP', 'POS', 'NNS', 'TO', 'VB', 'PRP$', 'JJ', 'NNS', 'TO', 'VB', 'PRP$', 'NN', 'NN', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'NNP', '.']	['O', 'O', 'O', 'PERSON', 'O', 'O', 'O', 'O', 'O', 'NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PERSON', 'O']	1	23	0.043478260869565216	1	23	22	
1924	not_propaganda	The fix was in as early as May 2016, well before the FBI interviews <BOS> of Hillary Clinton and of as many as 17 other key witnesses, when Comey began <EOS> the process of drafting an exoneration memo.	(15, 30)	['The', 'fix', 'was', 'in', 'as', 'early', 'as', 'May', '2016', ',', 'well', 'before', 'the', 'FBI', 'interviews', 'of', 'Hillary', 'Clinton', 'and', 'of', 'as', 'many', 'as', '17', 'other', 'key', 'witnesses', ',', 'when', 'Comey', 'began', 'the', 'process', 'of', 'drafting', 'an', 'exoneration', 'memo', '.']	['DT', 'NN', 'VBD', 'IN', 'RB', 'JJ', 'IN', 'NNP', 'CD', ',', 'RB', 'IN', 'DT', 'NNP', 'NNS', 'IN', 'NNP', 'NNP', 'CC', 'IN', 'RB', 'JJ', 'IN', 'CD', 'JJ', 'JJ', 'NNS', ',', 'WRB', 'NNP', 'VBD', 'DT', 'NN', 'IN', 'VBG', 'DT', 'NN', 'NN', '.']	['O', 'O', 'O', 'O', 'DATE', 'DATE', 'DATE', 'DATE', 'DATE', 'O', 'O', 'O', 'O', 'ORG', 'O', 'O', 'PERSON', 'PERSON', 'O', 'O', 'CARDINAL', 'CARDINAL', 'CARDINAL', 'CARDINAL', 'O', 'O', 'O', 'O', 'O', 'PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	16	39	0.41025641025641024	16	39	23	
1925	not_propaganda	"Yore said that not only is it now known that the Pope received a letter from one of the victims, but <BOS> it is also now known that he was ""told from the moment he appointed Bishop Barros in 2015 that this was a bad <EOS> decision."""	(22, 45)	"['Yore', 'said', 'that', 'not', 'only', 'is', 'it', 'now', 'known', 'that', 'the', 'Pope', 'received', 'a', 'letter', 'from', 'one', 'of', 'the', 'victims', ',', 'but', 'it', 'is', 'also', 'now', 'known', 'that', 'he', 'was', '``', 'told', 'from', 'the', 'moment', 'he', 'appointed', 'Bishop', 'Barros', 'in', '2015', 'that', 'this', 'was', 'a', 'bad', 'decision', '.', ""''""]"	"['NN', 'VBD', 'IN', 'RB', 'RB', 'VBZ', 'PRP', 'RB', 'VBZ', 'IN', 'DT', 'NNP', 'VBD', 'DT', 'NN', 'IN', 'CD', 'IN', 'DT', 'NNS', ',', 'CC', 'PRP', 'VBZ', 'RB', 'RB', 'VBZ', 'IN', 'PRP', 'VBD', '``', 'VBN', 'IN', 'DT', 'NN', 'PRP', 'VBD', 'NNP', 'NNP', 'IN', 'CD', 'IN', 'DT', 'VBD', 'DT', 'JJ', 'NN', '.', ""''""]"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PERSON', 'PERSON', 'O', 'DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	24	49	0.4897959183673469	24	49	25	
1926	appeal_to_fear_prejudice	<BOS> Don't say you were not warned <EOS>, America.	(0, 6)	"['Do', ""n't"", 'say', 'you', 'were', 'not', 'warned', ',', 'America', '.']"	['VBP', 'RB', 'VB', 'PRP', 'VBD', 'RB', 'VBN', ',', 'NNP', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GPE', 'O']	7	10	0.7	7	10	3	 <BOS> Don't claim ignorance after the fact. <EOS> , America.
